window_start_codon,dg_mean,gc3,csc_mean,gc_pct,interface_dg,intra_dg,gene,window_size,gene_length,dg_mean_z,gc3_z,csc_mean_z,gc_pct_z,interface_dg_z,intra_dg_z
220,-1.5070689655172413,0.6,0.0205,0.6333333333333333,-1.5005555555555556,-1.5100000000000002,tp53,10,394,-0.28678883912711506,-0.13106640388660842,0.10067743120097351,0.5820833663861372,-0.07262761738096464,-0.3632463849762844
230,-1.2908620689655173,0.8,0.041600000000000005,0.4,-1.4138888888888888,-1.2354999999999998,tp53,10,394,1.5038016072345353,0.8912515464289368,1.140168750338754,-1.5367000872594057,0.6265281170269242,1.7968614746896439
240,-1.6231034482758626,1.0,0.0459,0.7,-1.7316666666666667,-1.5742499999999997,tp53,10,394,-1.2477676034025513,1.9135694967444814,1.3520082134805766,1.187450067427721,-1.9370429091353296,-0.8688454013097436
250,-1.3615517241379307,0.8,0.0507,0.5,-1.4366666666666665,-1.32775,tp53,10,394,0.9183613496521803,0.8912515464289368,1.5884801723365647,-0.6286500356970302,0.4427756483684411,1.0709235874248644
260,-1.3729310344827588,0.4,-0.0184,0.4666666666666667,-1.3677777777777775,-1.3752499999999999,tp53,10,394,0.8241197472120894,-1.1533843542021531,-1.8157307353610959,-0.931333386217822,0.998514821872147,0.6971344313806708
270,-1.5174137931034486,0.4,-0.0038999999999999994,0.6,-1.4583333333333333,-1.5439999999999998,tp53,10,394,-0.3724630231635606,-1.1533843542021531,-1.1013883596502987,0.2794000158653454,0.26798671476646885,-0.6308007282500205
280,-1.5205172413793107,0.7,0.0183,0.6333333333333333,-1.4966666666666668,-1.5312499999999996,tp53,10,394,-0.39816527837449334,0.3800925712711639,-0.007705549941354328,0.5820833663861372,-0.041255244683175304,-0.5304678495223663
290,-1.533620689655173,0.8,0.0311,0.6333333333333333,-1.5850000000000002,-1.5105,tp53,10,394,-0.5066859114873226,0.8912515464289368,0.6228863403412802,0.5820833663861372,-0.7538562816758297,-0.3671810076714843
300,-1.5406896551724143,0.6,0.0172,0.6333333333333333,-1.51,-1.5544999999999998,tp53,10,394,-0.565229937245558,-0.13106640388660842,-0.06189704051251825,0.5820833663861372,-0.1488176653613107,-0.7134278048492632
310,-1.458793103448276,0.8,0.044700000000000004,0.5666666666666667,-1.5272222222222223,-1.428,tp53,10,394,0.1130240197096161,0.8912515464289368,1.2928902237665796,-0.023283334655446457,-0.2877524587372372,0.28203173703685397
320,-1.301034482758621,0.3,-0.0092,0.4,-1.3177777777777777,-1.2935,tp53,10,394,1.4195553262653633,-1.6645433293599257,-1.362492814220452,-1.5367000872594057,1.4018738994151574,1.340445242046204
330,-1.5515517241379309,0.8,0.0395,0.6333333333333333,-1.5811111111111111,-1.53825,tp53,10,394,-0.6551878304838171,0.8912515464289368,1.0367122683392591,0.5820833663861372,-0.7224839089780387,-0.5855525672551976
340,-1.4272413793103447,0.7,0.021399999999999995,0.5333333333333333,-1.4566666666666668,-1.4139999999999997,tp53,10,394,0.37433028102076815,0.3800925712711639,0.145015923486471,-0.32596668517623834,0.2814320173512344,0.3922011725025132
350,-1.5508620689655177,0.7,0.019200000000000002,0.6666666666666666,-1.5233333333333334,-1.56325,tp53,10,394,-0.6494762182147262,0.3800925712711639,0.036632942344143486,0.8847667169069291,-0.25638008603944784,-0.7822837020153011
360,-1.5503448275862068,0.9,0.041499999999999995,0.6666666666666666,-1.615,-1.5212499999999998,tp53,10,394,-0.6451925090128998,1.402410521586709,1.1352422511959206,0.8847667169069291,-0.9958717282016353,-0.4517753956183269
370,-1.4465517241379315,0.6,0.0251,0.5333333333333333,-1.4744444444444444,-1.4339999999999997,tp53,10,394,0.21440513748606976,-0.13106640388660842,0.3272963917712953,-0.32596668517623834,0.13801545644705332,0.2348162646944311
380,-1.3082758620689656,0.5,0.0017999999999999973,0.4,-1.357222222222222,-1.2862499999999997,tp53,10,394,1.3595833974398561,-0.6422253790443807,-0.8205779085088132,-1.5367000872594057,1.0836684049090042,1.3974972711266371
0,-1.305344827586207,0.7,0.028300000000000002,0.43333333333333335,-1.3433333333333333,-1.2882500000000001,pten,10,404,-0.36370874422761323,1.7715415969053936,2.182141639478319,0.5946342652788568,-0.7908324298275262,-0.12182503036964597
10,-1.245,0.3,-0.0284,0.36666666666666664,-1.2455555555555557,-1.24475,pten,10,404,0.3374648194169187,-0.29741209291112447,-0.4440707448872037,-0.22555092820922193,0.22032999407109025,0.3610349988858916
20,-1.185,0.5,-0.0157,0.3333333333333333,-1.2377777777777779,-1.1612500000000001,pten,10,404,1.0346316769834831,0.7370647519971346,0.14416377506768413,-0.6356435249532609,0.3007633686993906,1.2879042504453686
30,-1.2748275862068965,0.2,-0.0223,0.36666666666666664,-1.222777777777778,-1.29825,pten,10,404,-0.009115256327377074,-0.8146505153652539,-0.16153290459391115,-0.22555092820922193,0.45588487691110957,-0.232827335945629
40,-1.2596551724137925,0.4,-0.0159,0.36666666666666664,-1.3138888888888889,-1.2352500000000002,pten,10,404,0.16717981110325428,0.21982632954300524,0.13490023932036296,-0.22555092820922193,-0.4863346544489654,0.46648718918307597
50,-1.1974137931034483,0.3,-0.050399999999999986,0.3333333333333333,-1.1666666666666665,-1.2112500000000002,pten,10,404,0.890390258176608,-0.29741209291112447,-1.4630596770925204,-0.6356435249532609,1.0361542224438434,0.7328927225654411
60,-1.1181034482758623,0.4,-0.0134,0.23333333333333334,-1.1455555555555557,-1.10575,pten,10,404,1.8119326561094202,0.21982632954300524,0.2506944361618763,-1.865921315185378,1.2544733821492244,1.9039670463920888
70,-1.3758620689655177,0.3,-0.012099999999999998,0.43333333333333335,-1.3755555555555554,-1.376,pten,10,404,-1.1830801371722282,-0.29741209291112447,0.31090741851946335,0.5946342652788568,-1.1240564104304795,-1.0958702617989153
80,-1.2237931034482759,0.1,-0.047599999999999996,0.3,-1.1855555555555557,-1.2409999999999999,pten,10,404,0.5838772432119986,-1.3318889378193832,-1.3333701766300259,-1.0457361216973,0.8408160269179707,0.4026608634768877
90,-1.348103448275862,0.3,-0.0114,0.4666666666666667,-1.323888888888889,-1.359,pten,10,404,-0.860540297895738,-0.29741209291112447,0.343329793635087,1.0047268620228957,-0.5897489932567789,-0.9071663423197412
100,-1.2751724137931035,0.3,-0.012000000000000002,0.36666666666666664,-1.2994444444444444,-1.26425,pten,10,404,-0.013121962405347257,-0.29741209291112447,0.31553918639312367,-0.22555092820922193,-0.3369583872821236,0.14458050301271924
110,-1.3129310344827587,0.2,-0.0369,0.4,-1.2744444444444445,-1.33025,pten,10,404,-0.4518562779429263,-0.8146505153652539,-0.8377710141483491,0.18454166853481777,-0.07842254026259117,-0.5880347137887826
120,-1.376551724137931,0.2,-0.0179,0.4666666666666667,-1.2588888888888892,-1.4295,pten,10,404,-1.191093549328161,-0.8146505153652539,0.042264881847152366,1.0047268620228957,0.08244420899400492,-1.6897325966304384
130,-1.153103448275862,0.1,-0.07150000000000001,0.26666666666666666,-1.1094444444444445,-1.1727500000000002,pten,10,404,1.4052519891955948,-1.3318889378193832,-2.440362698434894,-1.455828718441339,1.627914050066329,1.1602515990329847
140,-1.3437931034482757,0.4,-0.0274,0.43333333333333335,-1.2905555555555557,-1.3677499999999998,pten,10,404,-0.8104564719211275,0.21982632954300524,-0.39775306615059836,0.5946342652788568,-0.245034530564069,-1.0042933596987265
150,-1.3268965517241378,0.5,-0.014800000000000002,0.5,-1.2783333333333333,-1.3487500000000001,pten,10,404,-0.6141278741006582,0.7370647519971346,0.18584968593062876,1.4148194587669347,-0.1186392275767402,-0.7933889791043576
160,-1.2739655172413795,0.3,-0.023000000000000003,0.4,-1.2333333333333334,-1.29225,pten,10,404,0.0009015088675419369,-0.29741209291112447,-0.193955279709535,0.18454166853481777,0.34672529705841904,-0.1662259526000377
170,-1.2351724137931033,0.6,-0.009899999999999999,0.4,-1.3294444444444444,-1.19275,pten,10,404,0.4516559426390315,1.254303174451264,0.41280631173999505,0.18454166853481777,-0.6472014037055638,0.9382469878810161
180,-1.1874137931034483,0.3,-0.0331,0.3333333333333333,-1.1544444444444446,-1.2022499999999998,pten,10,404,1.0065847344377021,-0.29741209291112447,-0.6617638349492486,-0.6356435249532609,1.1625495254311675,0.8327947975838318
190,-1.3313793103448275,0.7,-0.0009000000000000008,0.4,-1.4094444444444443,-1.29625,pten,10,404,-0.6662150531142524,1.7715415969053936,0.8296654203694429,0.18454166853481777,-1.474516114168069,-0.2106268748304319
200,-1.340862068965517,0.3,-0.007200000000000002,0.43333333333333335,-1.321111111111111,-1.3497499999999998,pten,10,404,-0.7763994702583925,-0.29741209291112447,0.5378640443288293,0.5946342652788568,-0.561022788032384,-0.8044892096619525
210,-1.4300000000000002,0.6,0.005000000000000002,0.5,-1.4933333333333332,-1.4015,pten,10,404,-1.81213299141332,1.254303174451264,1.1029397249154145,1.4148194587669347,-2.3420475119447253,-1.378926141017679
220,-1.2275862068965517,0.5,-0.0108,0.36666666666666664,-1.2672222222222222,-1.2097499999999999,pten,10,404,0.539803476354342,0.7370647519971346,0.37112040087705017,-0.22555092820922193,-0.0037344066791702426,0.749543068401842
230,-1.4224137931034482,0.7,0.028199999999999996,0.5333333333333333,-1.4516666666666669,-1.4092500000000001,pten,10,404,-1.7239854576980045,1.7715415969053936,2.177509871604658,1.824912055510974,-1.9111544335788402,-1.4649529278390692
240,-1.4175862068965517,0.5,-0.0043999999999999985,0.5,-1.4216666666666669,-1.41575,pten,10,404,-1.6678915726064425,0.7370647519971346,0.6675535447913244,1.4148194587669347,-1.6009114171554,-1.5371044264634592
250,-1.2415517241379308,0.5,0.006799999999999998,0.36666666666666664,-1.2538888888888888,-1.2360000000000002,pten,10,404,0.3775318801966102,0.7370647519971346,1.186311546641304,-0.22555092820922193,0.13415137839791508,0.45816201626487674
260,-1.2239655172413793,0.7,0.010599999999999998,0.3333333333333333,-1.2922222222222222,-1.1932500000000001,pten,10,404,0.5818738901730148,1.7715415969053936,1.3623187258404041,-0.6356435249532609,-0.26227025369870266,0.932696872602215
270,-1.1748275862068964,0.4,-0.032600000000000004,0.26666666666666666,-1.1888888888888889,-1.1684999999999999,pten,10,404,1.1528295062835634,0.21982632954300524,-0.6386049955809462,-1.455828718441339,0.8063445806487012,1.207427578902782
280,-1.3468965517241378,0.2,-0.030200000000000005,0.4666666666666667,-1.302777777777778,-1.3667500000000001,pten,10,404,-0.8465168266228462,-0.8146505153652539,-0.5274425666130934,1.0047268620228957,-0.37142983355139775,-0.9931931291411316
290,-1.1913793103448276,0.1,-0.03710000000000001,0.3333333333333333,-1.1211111111111112,-1.223,pten,10,404,0.9605076145410617,-1.3318889378193832,-0.8470345498956704,-0.6356435249532609,1.5072639881238796,0.6024650135136591
300,-1.3512068965517245,0.3,-0.023600000000000003,0.43333333333333335,-1.3138888888888889,-1.3679999999999999,pten,10,404,-0.8966006525974619,-0.29741209291112447,-0.2217458869514982,0.5946342652788568,-0.4863346544489654,-1.007068417338127
310,-1.1151724137931036,0.2,-0.0462,0.26666666666666666,-1.1188888888888888,-1.1135,pten,10,404,1.845989657772155,-0.8146505153652539,-1.2685254263987784,-1.455828718441339,1.530244952303395,1.8179402595707008
320,-1.1717241379310346,0.1,-0.0445,0.23333333333333334,-1.1383333333333334,-1.18675,pten,10,404,1.1888898609852796,-1.3318889378193832,-1.1897853725465493,-1.865921315185378,1.3291615157326453,1.0048483712266074
330,-1.314137931034483,0.4,-0.004100000000000001,0.4,-1.315,-1.31375,pten,10,404,-0.4658797492158181,0.21982632954300524,0.6814488484123058,0.18454166853481777,-0.49782513653872196,-0.4048809095884071
340,-1.245344827586207,0.6,0.0062,0.3333333333333333,-1.3172222222222223,-1.2129999999999999,pten,10,404,0.3334581133389511,1.254303174451264,1.1585209393993408,-0.6356435249532609,-0.5208061007182373,0.7134673190896471
350,-1.40948275862069,0.5,-0.007800000000000001,0.5666666666666667,-1.3544444444444446,-1.43425,pten,10,404,-1.5737339797741805,0.7370647519971346,0.5100734370868661,2.2350046522550127,-0.9057372507250985,-1.7424586917790317
360,-1.2591379310344826,0.0,-0.0523,0.36666666666666664,-1.1672222222222222,-1.3005,pten,10,404,0.1731898702202031,-1.849127360273513,-1.5510632666920712,-0.22555092820922193,1.0304089813989639,-0.2578028547002267
370,-1.1470689655172415,0.1,-0.038,0.3,-1.1094444444444447,-1.164,pten,10,404,1.4753693455600458,-1.3318889378193832,-0.8887204607586148,-1.0457361216973,1.6279140500663267,1.2573786164119747
380,-1.3422413793103445,0.4,0.002500000000000001,0.4666666666666667,-1.3433333333333333,-1.3417499999999998,pten,10,404,-0.7924262945702656,0.21982632954300524,0.9871455280739012,1.0047268620228957,-0.7908324298275262,-0.715687365201164
390,-1.239655172413793,0.1,-0.036699999999999997,0.3333333333333333,-1.1844444444444444,-1.2645000000000002,pten,10,404,0.3995687636254372,-1.3318889378193832,-0.8285074784010277,-0.6356435249532609,0.8523065090077295,0.14180544537331868
0,-1.582241379310345,0.9,0.0453,0.7,-1.6644444444444444,-1.5452499999999998,palb2,10,1187,-2.7207688682882587,3.475746413711558,3.308571688896747,3.0717945682711685,-3.2250632502468553,-2.2886661469245895
10,-1.2586206896551724,0.6,-0.0018000000000000023,0.36666666666666664,-1.3172222222222223,-1.2322499999999998,palb2,10,1187,0.6278395011830802,1.5681274517675399,0.702951934241878,-0.6843894633972022,-0.15184808233066568,1.0079592309533532
20,-1.2510344827586208,0.6,-0.005900000000000002,0.36666666666666664,-1.3105555555555555,-1.22425,palb2,10,1187,0.7063364475105897,1.5681274517675399,0.47613577725493617,-0.6843894633972022,-0.09284235110667348,1.092218026554065
30,-1.5489655172413794,0.4,-9.99999999999987e-05,0.6,-1.4866666666666666,-1.5770000000000002,palb2,10,1187,-2.376452717351675,0.29638147713819507,0.7969976578706102,1.9449393587706574,-1.6515770842737654,-2.623068241964928
40,-1.150344827586207,0.3,-0.0128,0.26666666666666666,-1.1244444444444446,-1.1620000000000001,palb2,10,1187,1.74820500785756,-0.3394915101764776,0.0944207813500828,-1.8112446728977132,1.5544009788964028,1.7478567798221216
50,-1.2396551724137932,0.2,-0.036300000000000006,0.36666666666666664,-1.1877777777777778,-1.263,palb2,10,1187,0.8240818670018573,-0.97536449749115,-1.2056230452823893,-0.6843894633972022,0.9938465322684904,0.6840894853631072
60,-1.4055172413793104,0.5,-0.0064,0.5,-1.4055555555555554,-1.4055,palb2,10,1187,-0.8921468231587325,0.9322544644528674,0.4484752703053091,0.8180841492701464,-0.933674021048543,-0.8167703112746153
70,-1.0893103448275863,0.1,-0.049300000000000004,0.23333333333333334,-1.0244444444444443,-1.1185000000000003,palb2,10,1187,2.3797486214925376,-1.6112374848058224,-1.9247962259726925,-2.18686307606455,2.4394869472562686,2.2060139809010035
80,-1.2532758620689655,0.4,-0.007199999999999998,0.3333333333333333,-1.2788888888888887,-1.24175,palb2,10,1187,0.6831441679138269,0.29638147713819507,0.404218459185906,-1.0600078665640391,0.1874348722072837,0.9079019111775043
90,-1.2441379310344827,0.2,-0.0126,0.36666666666666664,-1.2066666666666666,-1.261,palb2,10,1187,0.7776973078083297,-0.97536449749115,0.10548498412993366,-0.6843894633972022,0.826663627133851,0.7051541842632858
100,-1.4146551724137935,0.4,-0.002600000000000001,0.5333333333333333,-1.386111111111111,-1.4274999999999998,palb2,10,1187,-0.9866999630532375,0.29638147713819507,0.6586951231224747,1.1937025524369833,-0.7615739716452369,-1.0484819991765773
110,-1.3148275862068965,0.1,-0.045,0.4666666666666667,-1.2072222222222222,-1.36325,palb2,10,1187,0.04624848975651822,-1.6112374848058224,-1.6869158662058996,0.4424657461033094,0.8217464828651844,-0.37177854700834445
120,-1.3586206896551727,0.4,-0.005,0.4666666666666667,-1.345,-1.3647500000000001,palb2,10,1187,-0.4068929731341185,0.29638147713819507,0.525924689764265,0.4424657461033094,-0.3977052957639601,-0.38757707118347895
130,-1.4160344827586209,0.5,0.0029999999999999983,0.5333333333333333,-1.4272222222222222,-1.411,palb2,10,1187,-1.0009721351127832,0.9322544644528674,0.9684928009582977,1.1937025524369833,-1.1254426475265138,-0.874698233250107
140,-1.4115517241379314,0.7,0.022300000000000004,0.5,-1.463888888888889,-1.388,palb2,10,1187,-0.9545875759192557,2.204000439082212,2.0361883692139027,0.8180841492701464,-1.4499741692584651,-0.6324541958980522
150,-1.2729310344827587,0.5,-0.015599999999999994,0.4,-1.2666666666666666,-1.27575,palb2,10,1187,0.4797657160652736,0.9322544644528674,-0.06047805756782835,-0.30877106023036455,0.2956120461179328,0.5498020298744686
160,-1.359655172413793,0.4,-0.004100000000000001,0.4666666666666667,-1.3616666666666666,-1.35875,palb2,10,1187,-0.41759710217877605,0.29638147713819507,0.5757136022735936,0.4424657461033094,-0.5452196238239367,-0.3243829744829409
170,-1.2913793103448277,0.4,-0.0224,0.4,-1.32,-1.2784999999999997,palb2,10,1187,0.2888754147688252,0.29638147713819507,-0.4366609520827566,-0.30877106023036455,-0.17643380367399514,0.5208380688867251
180,-1.242586206896552,0.2,-0.0208,0.36666666666666664,-1.1855555555555555,-1.2682499999999999,palb2,10,1187,0.793753501375316,-0.97536449749115,-0.34814732984395,-0.6843894633972022,1.0135151093431551,0.6287946507501389
190,-1.2117241379310342,0.1,-0.0492,0.3333333333333333,-1.1544444444444446,-1.2374999999999998,palb2,10,1187,1.1130933512076988,-1.6112374848058224,-1.919264124582767,-1.0600078665640391,1.2888751883884437,0.9526643963403846
200,-1.234655172413793,0.0,-0.033100000000000004,0.36666666666666664,-1.1588888888888889,-1.2687499999999998,palb2,10,1187,0.8758184907177182,-2.247110472120495,-1.028595800804776,-0.6843894633972022,1.2495380342391182,0.6235284760250948
210,-1.206896551724138,0.1,-0.0372,0.3333333333333333,-1.1422222222222222,-1.236,palb2,10,1187,1.1630459534161122,-1.6112374848058224,-1.2554119577917175,-1.0600078665640391,1.3970523622990947,0.9684629205155167
220,-1.3339655172413794,0.1,-0.04360000000000001,0.43333333333333335,-1.2366666666666668,-1.37775,palb2,10,1187,-0.1517778975697041,-1.6112374848058224,-1.6094664467469444,0.06684734293647245,0.56113783662589,-0.5244976140346385
230,-1.2417241379310344,0.1,-0.0315,0.36666666666666664,-1.176111111111111,-1.27125,palb2,10,1187,0.8026736089125376,-1.6112374848058224,-0.9400821785659692,-0.6843894633972022,1.0971065619104747,0.5971976023998697
240,-1.340344827586207,0.4,-0.0156,0.43333333333333335,-1.3466666666666667,-1.3375,palb2,10,1187,-0.2177866933451131,0.29638147713819507,-0.06047805756782864,0.06684734293647245,-0.41245672856995813,-0.1005705486685439
250,-1.2824137931034483,0.3,-0.0199,0.4666666666666667,-1.2183333333333333,-1.3112499999999998,palb2,10,1187,0.381644533155885,-0.3394915101764776,-0.29835841733462143,0.4424657461033094,0.7234035974918666,0.17590362439630072
260,-1.3251724137931034,0.3,0.0010000000000000009,0.4666666666666667,-1.2277777777777776,-1.369,palb2,10,1187,-0.06079280069008727,-0.3394915101764776,0.8578507731597896,0.4424657461033094,0.6398121449245469,-0.43233955634635696
270,-1.2425862068965516,0.3,-0.0113,0.36666666666666664,-1.2122222222222223,-1.25625,palb2,10,1187,0.7937535013753206,-0.3394915101764776,0.17740230219896405,-0.6843894633972022,0.7774921844471901,0.7551828441512078
280,-1.1956896551724137,0.2,-0.0458,0.3333333333333333,-1.1416666666666666,-1.2200000000000002,palb2,10,1187,1.279007351399937,-0.97536449749115,-1.731172677325303,-1.0600078665640391,1.4019695065677615,1.136980511716943
290,-1.3212068965517239,0.3,-0.014700000000000001,0.4,-1.2616666666666667,-1.348,palb2,10,1187,-0.019760306018886165,-0.3394915101764776,-0.010689145058500044,-0.30877106023036455,0.339866344535925,-0.21116021789448314
300,-1.1406896551724137,0.2,-0.03660000000000001,0.3,-1.0605555555555557,-1.1767500000000002,palb2,10,1187,1.8481102122743938,-0.97536449749115,-1.2222193494521656,-1.4356262697308761,2.1198725697929817,1.5925046254333044
310,-1.3599999999999997,0.3,-0.0211,0.43333333333333335,-1.3888888888888888,-1.347,palb2,10,1187,-0.4211651451936596,-0.3394915101764776,-0.36474363401372634,0.06684734293647245,-0.7861596929885664,-0.20062786844439268
320,-1.153103448275862,0.1,-0.057699999999999994,0.26666666666666666,-1.1011111111111112,-1.1765,palb2,10,1187,1.7196606637384664,-1.6112374848058224,-2.3894927427264268,-1.8112446728977132,1.7609210381803717,1.5951377127958275
330,-1.2536206896551725,0.4,-0.011,0.36666666666666664,-1.2544444444444443,-1.2532500000000002,palb2,10,1187,0.6795761248989388,0.29638147713819507,0.19399860636874028,-0.6843894633972022,0.4037892200285839,0.7867798925014746
340,-1.1605172413793103,0.2,-0.03560000000000001,0.23333333333333334,-1.1377777777777778,-1.1707500000000002,palb2,10,1187,1.6429477389183975,-0.97536449749115,-1.1668983355529114,-2.18686307606455,1.4363895164484222,1.65569872213384
350,-1.2299999999999998,0.3,-0.0273,0.36666666666666664,-1.205,-1.24125,palb2,10,1187,0.9239870714186934,-0.3394915101764776,-0.7077339201891019,-0.6843894633972022,0.8414150599398471,0.9131680859025484
360,-1.291896551724138,0.3,-0.015500000000000003,0.4,-1.273888888888889,-1.2999999999999998,palb2,10,1187,0.28352335024649417,-0.3394915101764776,-0.05494595617790345,-0.30877106023036455,0.23168917062527392,0.2943925557098049
370,-1.2241379310344827,0.2,-0.0332,0.36666666666666664,-1.165,-1.25075,palb2,10,1187,0.984643802671769,-0.97536449749115,-1.0341279021947012,-0.6843894633972022,1.1954494472837927,0.8131107661266995
380,-1.3672413793103448,0.3,0.0046,0.5,-1.3272222222222223,-1.3852499999999999,palb2,10,1187,-0.49609404850628785,-0.3394915101764776,1.0570064231971044,0.8180841492701464,-0.24035667916665207,-0.6034902349103064
390,-1.3774137931034482,0.2,-0.0223,0.43333333333333335,-1.335,-1.3964999999999999,palb2,10,1187,-0.6013513174454505,-0.97536449749115,-0.43112885069283124,0.06684734293647245,-0.3091966989279737,-0.7219791662238105
400,-1.2931034482758619,0.2,-0.028699999999999996,0.4,-1.2805555555555554,-1.2987499999999998,palb2,10,1187,0.27103519969439366,-0.97536449749115,-0.7851833396480574,-0.30877106023036455,0.17268343940128564,0.3075579925224162
410,-1.3879310344827591,0.5,0.0006999999999999999,0.4666666666666667,-1.4238888888888885,-1.37175,palb2,10,1187,-0.7101766293995058,0.9322544644528674,0.8412544689900133,0.4424657461033094,-1.0959397819145158,-0.4613035173341028
420,-1.4255172413793102,0.6,0.0016,0.5333333333333333,-1.4155555555555557,-1.43,palb2,10,1187,-1.0990933180221696,1.5681274517675399,0.891043381499342,1.1937025524369833,-1.0221826178845312,-1.0748128728018023
430,-1.2617241379310344,0.4,-0.029800000000000004,0.3333333333333333,-1.2850000000000001,-1.25125,palb2,10,1187,0.5957271140490983,0.29638147713819507,-0.8460364549372373,-1.0600078665640391,0.13334628525195616,0.8078445914016554
440,-1.08,0.1,-0.0522,0.16666666666666666,-1.0466666666666669,-1.0950000000000002,palb2,10,1187,2.4760857828944833,-1.6112374848058224,-2.0852271662805295,-2.938099882398224,2.242801176509629,2.4535241929781026
450,-1.2751724137931035,0.4,-0.0076999999999999985,0.36666666666666664,-1.3116666666666665,-1.25875,palb2,10,1187,0.4565734364685086,0.29638147713819507,0.3765579522362789,-0.6843894633972022,-0.10267663964400485,0.7288519705259853
460,-1.348793103448276,0.4,-0.0163,0.43333333333333335,-1.3777777777777778,-1.33575,palb2,10,1187,-0.3052037472098418,0.29638147713819507,-0.09920276729730647,0.06684734293647245,-0.6878168076152487,-0.08213893713088852
470,-1.3248275862068963,0.2,-0.025500000000000002,0.43333333333333335,-1.2833333333333334,-1.3435,palb2,10,1187,-0.05722475767519912,-0.97536449749115,-0.6081560951704446,0.06684734293647245,0.14809771805795421,-0.16376464536907961
480,-1.2589655172413794,0.4,-0.0049,0.43333333333333335,-1.2061111111111111,-1.2827499999999998,palb2,10,1187,0.624271458168192,0.29638147713819507,0.5314567911541903,0.06684734293647245,0.8315807714025157,0.47607558372384473
490,-1.401896551724138,0.4,-0.006900000000000002,0.5,-1.3577777777777778,-1.42175,palb2,10,1187,-0.8546823715024195,0.29638147713819507,0.420814763355682,0.8180841492701464,-0.5107996139432759,-0.987920989838567
500,-1.4696551724137932,0.3,-0.011699999999999999,0.5666666666666667,-1.391111111111111,-1.505,palb2,10,1187,-1.555802823927692,-0.3394915101764776,0.15527389663926244,1.5693209556038203,-0.8058282700632291,-1.8647390815584974
510,-1.2777586206896554,0.3,-0.020200000000000003,0.4,-1.2294444444444443,-1.2994999999999999,palb2,10,1187,0.4298131138568555,-0.3394915101764776,-0.31495472150439774,-0.30877106023036455,0.6250607121185489,0.2996587304348489
520,-1.3912068965517244,0.1,-0.028200000000000003,0.4666666666666667,-1.3194444444444444,-1.4235000000000002,palb2,10,1187,-0.7440730380409282,-1.6112374848058224,-0.7575228326984307,0.4424657461033094,-0.17151665940532845,-1.0063526013762247
530,-1.3306896551724137,0.5,0.0010000000000000015,0.43333333333333335,-1.3672222222222221,-1.31425,palb2,10,1187,-0.11788148892827702,0.9322544644528674,0.8578507731597896,0.06684734293647245,-0.5943910665105956,0.1443065760460317
540,-1.3770689655172415,0.6,0.013199999999999998,0.4666666666666667,-1.4388888888888889,-1.34925,palb2,10,1187,-0.5977832744305646,1.5681274517675399,1.5327671427306897,0.4424657461033094,-1.2287026771684981,-0.22432565470709445
550,-1.1536206896551726,0.3,-0.038799999999999994,0.26666666666666666,-1.1522222222222223,-1.15425,palb2,10,1187,1.7143085992161329,-0.3394915101764776,-1.3439255800305239,-1.8112446728977132,1.3085437654631085,1.8294824880603149
560,-1.2662068965517241,0.3,-0.027400000000000008,0.36666666666666664,-1.218888888888889,-1.2875,palb2,10,1187,0.5493425548555684,-0.3394915101764776,-0.7132660215790276,-0.6843894633972022,0.7184864532231999,0.426046923835918
570,-1.2389655172413792,0.2,-0.0261,0.36666666666666664,-1.2016666666666669,-1.25575,palb2,10,1187,0.8312179530316336,-0.97536449749115,-0.641348703509997,-0.6843894633972022,0.8709179255518412,0.7604490188762543
580,-1.3455172413793106,0.4,-0.007300000000000003,0.43333333333333335,-1.3277777777777777,-1.3535,palb2,10,1187,-0.271307338568417,0.29638147713819507,0.39868635779598033,0.06684734293647245,-0.24527382343531678,-0.26908813986997243
590,-1.2862068965517244,0.3,-0.0398,0.4,-1.2894444444444444,-1.28475,palb2,10,1187,0.3423960599921268,-0.3394915101764776,-1.3992465939297785,-0.30877106023036455,0.09400913110263065,0.45501088482366386
600,-1.252241379310345,0.4,-0.0109,0.36666666666666664,-1.2722222222222221,-1.2432500000000002,palb2,10,1187,0.6938482969584845,0.29638147713819507,0.19953070775866566,-0.6843894633972022,0.24644060343127394,0.8921033870023675
610,-1.2720689655172417,0.3,-0.027200000000000002,0.4,-1.2372222222222222,-1.28775,palb2,10,1187,0.4886858236024882,-0.3394915101764776,-0.7022018187991765,-0.30877106023036455,0.5562206923572253,0.42341383647339714
620,-1.2974137931034486,0.5,0.014299999999999998,0.43333333333333335,-1.273888888888889,-1.308,palb2,10,1187,0.2264346620083021,0.9322544644528674,1.5936202580198693,0.06684734293647245,0.23168917062527392,0.21013376010908827
630,-1.3763793103448274,0.4,-0.0187,0.4666666666666667,-1.385,-1.3725,palb2,10,1187,-0.5906471884007882,0.29638147713819507,-0.2319732006555165,0.4424657461033094,-0.7517396831079055,-0.46920277942167005
640,-1.1982758620689655,0.3,-0.027100000000000003,0.3333333333333333,-1.1822222222222223,-1.2055,palb2,10,1187,1.2522470287882839,-0.3394915101764776,-0.6966697174092511,-1.0600078665640391,1.0430179749551494,1.2896995787432395
